mid,chinese_text,like_count,comments_count,reposts_count,created_date,user_id,attitude
4.45E+15,上海迪士尼乐园启用X光机安检 这种方式挺人性化的，至于有人担心辐射问题，也是太过杞人忧天，坐地铁、乘高铁都有相应的X光机安检，甚至坐飞机所接受的安检更严格。还有网友觉得此种方式太过麻烦，其实是相较于之前的人工开包检查，已经很快捷省事儿了，迪士尼乐园毕竟是人流密集区，安检也是确保每位进入乐园游客人身安全。目前，安检通过X光机辅助人工服务的方式还处于测试阶段，还需要根据游客的实际体验做相应地调整，使之更加趋于人性化的同时，还能保障安检工作的顺利进行。网友既然抱着娱乐休闲的心态去迪士尼乐园，也应该有份耐心去期待乐园变得更美好。,92,31,25,12月3日,2099956712,0
4.45E+15,粉丝投稿：迷人的鸭屁屁手机壳来咯！上海迪士尼哒！每日吸鸭屁超话 ,433,262,291,12月2日,5811341303,0
4.44E+15,易烊千玺 上海迪士尼形象大使  ,451,92,44,11月28日,5316215492,0
4.45E+15,【上海迪士尼乐园启用X光机安检 未来将设置更多设备[思考]】此前上海迪士尼乐园的人工安检翻包方式引发热议。记者今天获悉，上海迪士尼乐园目前已启用X光机进行游客入园前的安检。度假区发言人称，乐园目前正在进行“使用X光机、并辅助以人工服务进行安检”流程的测试。期间将不断进行调试，为未来设置更多的X光机支持安检做好准备。@看看新闻 ,58,40,8,12月3日,1663072851,0
4.45E+15,上海迪士尼乐园启用X光机安检 用现代科技代替效率低下的人工翻检并没有难度，难点是彻底消除霸王条款，切实尊重游客的消费自主权利。至此为止，依然有不少网友替过去的禁止自带食品政策辩护，并举出“我的地盘我定规矩”等说辞。首先公园、景区等“地盘”具备一定公共属性，其私有定义程度远远小于住宅、咖啡馆等小型室内场所。而作为规模宏大的室外景区，亦不同于狭小密闭的地铁车厢，禁食规则不仅不必要，而且不人道。几乎所有类似规模的公园，无论是国营私营，都不会干涉游客自带饮食，迪士尼才是少数。虽然禁带食品确有可能带来环境的整洁，但是如果这种整洁以侵权为代价，它是不是值得去拥护。文明与自由可以兼得。每个游客有自带食物的权利，也有不乱丢垃圾的义务，后者是管理方可以名正言顺进行倡议和执法的范畴，相信在赏罚分明的引导之下，会证明方便面汤水横流纯属一些人的恶意脑补。,72,94,3,12月3日,1098512281,1
4.45E+15,上海迪士尼乐园启用X光机安检 这个有点厉害了，虽说如此确实降低了安全检查对游客体验的影响，但X光机是否为医用设备，对人体有无辐射伤害，尤其是对孕妇小孩、老弱病残等人群，我不是很懂医学方面的常识，但个人爱好旅游，不希望如此看似人性化的安检，到头来对人体是有伤害的。另外，迪斯尼内的食品可否物美价廉些，东西好吃点，售价便宜些，如果从这方面入手改变，才是从根上应对吧，游客也不会自带啥食品饮料。旅游美食帝,34,45,14,12月3日,6080088411,-1
4.45E+15,上海迪士尼乐园启用X光机安检安检应该更严一些，这种都是孩子的娱乐场所，越严格越好，否则我都不敢去去过三次的表示，一点都不觉得麻烦，不让带的东西绝对不会带，公共场合不是你家，受不了别去，让我们少排一会儿队。 ,20,5,0,12月3日,2032353233,-1
4.45E+15,上海迪士尼乐园启用X光机安检 迪士尼乐园扮黛西的工作人员正准备下班，这时有人冲她喊了一声“嗨，黛西。”结果这只鸭鸭马上帅气180度转身，敬业指数满分啊！ cr:YouTube精彩视频的微博视频 ,37,3,7,12月3日,1722628512,1
4.45E+15,上海迪士尼乐园启用x光机安检该不该告诉孩子童话是假的 那个女人又来了 傲娇又毒舌 特能唠嗑啊 这次化身玛丽菲森 爱死她了  又想带上宝宝去迪士尼了  羊羊咩咩吖的微博视频 ,8,1,1,12月3日,2032483417,1
4.45E+15,上海迪士尼乐园启用X光机安检 x光机还有神经病杠。乐园里很多小孩子不安检出事你负责？拿键盘负责？还有沙雕说辐射，手机也有辐射你别用了 ,15,2,0,12月3日,6097739300,0
4.45E+15,上海迪士尼乐园启用X光机安检  据媒体报道，近日开始，为遵循相关法律保证游客安全，上海迪士尼乐园启用X光机安检对游客身上的行李进行检查！  几条视频的微博视频 ,1155,268,136,12月3日,5079792230,0
4.45E+15,上海迪士尼乐园启用X光机安检小时候喜欢白雪公主，长大后喜欢毒皇后，白雪公主后妈开启疯狂怼人模式，莫名还有点可爱是怎么回事哈哈哈哈  天呐ws ！！婊情到位 ！迪士尼最狠毒的优雅婆娘，哈哈哈哈 童话中走出的毒皇后，永远要彩虹屁的女人！_1 ,13,0,6,12月3日,6421121201,1
4.45E+15,设计美学超话上海迪士尼乐园启用X光机安检上海大学美术学院油画系作品欣赏艺术封面图绘画参考设计美学时尚遇见艺术 ,26,61,2,12月3日,1778488742,0
4.44E+15,◡̈⃝ʚ 成为你城堡里的小公主很幸福 ɞ 日常超话上海迪士尼乐园 ,88,41,0,12月1日,1801356073,1
4.45E+15,上海迪士尼乐园启用X光机安检《迪士尼后妈茶话会》，后妈们聚在一起说公主的坏话，rap  battle真的太带感了吧！  一首很魔性的歌《迪士尼后妈茶话会》 ,6,0,1,12月3日,6420901148,1
4.45E+15,,274,150,155,12月2日,1743362001,
4.45E+15,上海迪士尼乐园启用X光机安检杠精真的别去迪士尼了，去了也不会觉得好玩的，每天上网敲敲键盘就够满足了吧 ,14,0,0,12月3日,5023944742,-1
4.45E+15,上海迪士尼乐园启用X光机安检航拍 _ 迪士尼烟花大会，全世界都在催你长大，只有迪士尼说慢点吧慢点吧 趣闻局长的微博视频 ,5,0,1,12月3日,1767809875,1
4.45E+15,"上海迪士尼乐园启用X光机安检如果我以后有了小孩,带她去这样一个人流密集且从世界各地都有人汇聚而来的地方,别说翻包检查了,在门口查体温查有没有传染病我都愿意[作揖]我不在乎安检怎样怎样,只在乎是否安全,能不能开开心心玩,平平安安回来[心](去过3次了,安检人员又温柔又有礼貌,有些东西也是先询问我是否可以打开看一下,过程也就十几秒钟而已啊…)",17,17,0,12月3日,2912491467,1
4.45E+15,上海迪士尼乐园启用X光机安检cnm一群憨批在这边当键盘侠   没做过地铁高铁飞机吗  没过过安检吗？？？？？村里通网了吗？？？？？？？？早就该在让你爸以前在医院拍x光时把你这个精子照死 ,16,8,1,12月3日,2818212944,0
4.45E+15,上海迪士尼乐园启用X光机安检 《冰雪奇缘2》高端艺术剪纸制作。形象设计到剪裁，纯手工完成哦！圣诞节你想要一份同款贺卡吗？今日世界新鲜事 冰雪奇缘2 咪姐带你看世界的微博视频 ,12,0,4,12月3日,7063787500,0
4.45E+15,上海迪士尼乐园启用X光机安检 来看一个动画短片，了解X光片是如何形成的！cr：放射科那点事儿的微博视频 ,1,0,8,12月3日,1880195485,0
4.45E+15,上海迪士尼乐园启用X光机安检 光鲜亮丽的表面，进园寻梦的艰难，童话故事的纯洁就是一道门阻隔了孩子们的梦想。法律诉求通过舆论曝光从而推动社会进步，这是我们最希望看见的，把那些个不合理的情况逐一打破。 ,3,2,2,12月3日,3940523235,0
4.45E+15,"上海迪士尼乐园启用X光机安检 震惊世界的新型数码扫描仪，可看清身体任何部位CT, 磁共振，X光，B超以后将被全部淘汰？  健康养生-赵琪的微博视频 ",4,1,8,12月3日,2275231151,0
4.45E+15,上海迪士尼乐园启用X光机安检 有游客对于上海迪士尼的安检方式提出意见，随后乐园表示会遵循相关法律和游客身上的行李进行检查！上海热门生活播报的微博视频 ,803,170,103,12月3日,5101393511,0
4.45E+15,上海迪士尼乐园启用X光机安检  畅游上海迪士尼，圣诞节前，每天晚上都会上演精彩的冰雪奇缘，太美了～ 普吉岛王权新罗接送的微博视频 ,15,49,2,12月3日,3798850551,0
4.45E+15,【终于！上海迪士尼乐园启用x光机安检  12月还有很多新惊喜[喵喵]】日前，上海迪士尼乐园的人工安检方式引发了游客和公众的不同声音。据媒体报道，上海迪士尼乐园目前已启用X光机进行游客入园前的安检。进入12月，迪士尼小镇已经换上了“圣诞装”，《冰雪奇缘》主题演出、疯狂动物城等也有新动静，你期待吗？（图片来源：上海迪士尼度假区）上海迪士尼安检启用X光机 上海迪士尼来啦 上海迪士尼攻略,2,0,3,12月3日,1927786044,0
4.45E+15,上海迪士尼乐园启用X光机安检 进一步优化安检流程，未来将设置更多设备。迪士尼先是允许带食品了，现在也开始使用安检设备，不再翻包了，这个是好事。我多次说过，社会发展需要较真的人去推动，迪士尼的这些改变，还真的是华东政法大学小王同学推动的，给他点个赞！ 武汉 ,23,8,6,12月3日,2661992301,0
4.45E+15,上海迪士尼乐园启用X光机安检香港迪士尼的智能垃圾桶和游客的超搞笑聊天……简直要被这对话萌哭了好嘛    搞笑幺妹的微博视频 ,7,3,4,12月3日,3612591544,0
4.44E+15,上海迪士尼超话 和CM摸头捧脸，和乐拍通&amp;高飞拍掌击拳。老板和老板娘好甜 人见人爱 ,34,10,5,12月2日,2435701517,1
4.45E+15,【上海迪士尼乐园启用X光机安检 ：目前处于测试阶段[并不简单]】 据媒体报道，针对部分游客反馈现有安检方式存在效率低、程序多、不友好等问题，12月2日，上海迪士尼乐园的两个安检通道开始测试使用X光机辅助人工服务的方式进行游客入园前的安检。度假区发言人称目前处于测试阶段，将不断进行设备调试，为未来设置更多的X光机支持安检做好准备。据悉，今年初华东政法大学法学专业一名学生到上海迪士尼游玩，因携带的零食遭到园方翻包检查，被要求扔掉或提前吃完。3月5日，小王认为自身权益被侵犯将迪士尼告上法庭。8月22日迪士尼总部回应称，无法回复关于上海迪士尼的问题，后者称上海迪士尼不接受调解，不会就禁带食物、翻包检查等规定做更改。9月6日，央视财经报道称，上海迪士尼乐园管理方首度松口，表示将调整外带食物的规定。9月7日，央视财经记者赶到了上海迪士尼乐园，发现目前游客可以携带食品入园，但是翻包的现象依然存在。9月11日，人民日报报道称，即日起，上海迪士尼度假区开始正式实施其主题乐园的食品携带新规。11月12日，媒体报道称，上海迪士尼入园安检新规实施两个月，记者入园发现，安检人员依旧会对游客进行“搜包”检查。上海迪士尼乐园此前发布安检新规中表示，未来将采用X光机等设备辅助安检工作，但记者发现相关设备仍未投入使用。,68,79,13,12月2日,6890756658,0
4.45E+15,上海迪士尼乐园启用X光机安检  此前上海迪士尼乐园的人工安检翻包方式引发热议。上海迪士尼乐园目前已启用X光机进行游客入园前的安检。新京报我们视频的秒拍视频 ,143,99,201,12月3日,1765216783,0
4.45E+15,上海迪士尼乐园启用X光机安检那些游客在迪士尼玩过山车时，不可思议的画面。你最喜欢的迪士尼项目是？ crOfficialdisney ,13,2,2,12月3日,6140533125,0
4.45E+15,上海迪士尼乐园启用X光机安检感受下迪士尼最好玩的创极速光轮，全程酷炫，太爽了！ 秒拍视频 ,13,13,3,12月3日,6551254602,1
4.45E+15,上海迪士尼乐园启用X光机安检之前翻包 被骂 用了X光机 又说有辐射的 这就说明了一个问题 你想做键盘侠的时候什么都阻止不了你这颗恶臭的心 ,52,21,1,12月3日,1680155125,-1
4.45E+15,你就像早晨的太阳一样有朝气蓬勃篮球上海迪士尼搞笑视频坊腾讯耳机三星 ,31,4,0,12月3日,7303134863,0
4.45E+15,时隔2年，在刷上海迪士尼…圆满了～就是这一次为了今天要上班赶着回家没有看完烟花有点儿遗憾。貌似在巴黎迪士尼的遗憾也是没能看到烟花 上海·上海迪士尼乐园 ,17,15,0,12月3日,2535132295,1
4.45E+15,迪士尼公主对戒  航拍上海迪士尼乐园烟火大会，简直比梦更梦幻！是不是超想和爱的人一起去看了？  上海热点头条资讯的微博视频 ,210,113,142,12月2日,1765216783,0
4.44E+15,嗯哼哼，先放一边，下班再吃～！ [带着微博去旅行] 达菲熊超话上海·上海迪士尼乐园 达菲熊Duffy的微博视频 ,55,31,8,12月1日,5636874278,0
4.45E+15,【每日吃瓜🍉】王子异跟伊利的合作马上就要官宣了。李现接下来有个酒品牌的代言。易烊千玺会成为上海迪士尼形象大使。蔡依林：《男人装》。 ,329,111,101,12月2日,6511173216,0
4.45E+15,大家想看的上海迪士尼攻.略.做出来啦～去过七次后的吐血总结从门票到酒店，再到游玩、餐饮，片尾，应该是一个全方位的入园指南了，希望对大家有帮助。P1 门票酒店攻略P2-P3 FP，入园前贴士P4-P7 游乐项目及表演全测评P8 餐饮建议P9 购物小贴士作者：大甜果pinkokoo ,4,0,3,12月2日,5042538246,0
4.45E+15,上海迪士尼迪士尼乐园上海迪士尼乐园上海迪士尼超话 @上海迪士尼度假区翱翔·飞跃地平线 ◆ 上海迪士尼排队王者 上海·上海迪士尼乐园 alexalleys的微博视频 ,7,0,3,12月2日,5875907531,0
4.45E+15,好了好了，官宣了满足了，一颗少女心的我 上海·上海迪士尼乐园 ,7,20,0,12月2日,2482509401,1
4.45E+15,特别开心滴完成了我的第一个Vlog呀～[太开心][太开心]我（化身小兔子）和深圳的@雷雷--玛雅历法解读师 （化身小狐狸）、济南的@热情的哈哈凤 （化身小米奇）前段时间一起去上海迪士尼玩耍，特别满足且尽兴！[憧憬][憧憬]凤凤全程攻略，雷雷安排住宿行程，我嘛～负责背包和摄影[笑cry]（不用动脑的日子真是轻松啊～）这次@上海迪士尼度假区 给我的触动有仨——1.每一个主题园区适配主题音乐，每一处细节（路灯、音响、栏杆等）都与主题贴合的完美，走在乐园里就是满满的主题沉浸感，身临其境深陷童话之中，完全忘记了自己的世俗身份，回到开心的孩童时期[哈哈][哈哈]2.许多项目（不太确定是不是全部因为没有都玩）在排队区就开始营造游戏氛围，灯光和布景都让人感觉好像站在了游戏空间里一样，有些还设置了手机线上互动游戏，闯关需要在现场找到答案。30min以内的排队根本感觉不到是在排队！[憧憬][憧憬]3.晚上9点我们从购物小镇出来，感觉一整天很疲惫了，工作人员却还在和我们微笑挥手告别，一下子就被满满的温暖击中！还有晚上焰火表演结束后人还没有走完，就有清洁人员开始清理地上的垃圾！整个园区真的一尘不染，包括卫生间内！为迪士尼的工作人员们点赞！[鼓掌][鼓掌]感谢这个童话般的乐园为许许多多人们带来的爱和美好[心][心]把笑容送给每一位所遇之人，把快乐带给每一个独特的灵魂，置身其中的人们一定都会很开心吧！感谢凤凤带来的大欢乐，感谢雷雷带来的小可爱！最后的最后，如果你要去迪士尼，就约上内心拥有爱和童真的伙伴们一起去吧！ ,4,1,2,12月2日,2475988330,1
4.45E+15,这天，Duffy 和 ShellieMay 洗完澡发现浴室门口放着新拖鞋和浴巾，走回房间更发现大惊喜，被粉灰色碰撞围绕的温暖卧室。有什么东西可以让小屋瞬间染上可爱氛围？是 上海迪士尼 达菲暖暖家居系列周边！ ,95,24,65,12月2日,2368677350,0
4.44E+15,XIAN稀物集AT上海迪士尼 人生就是游乐园 玩得开心最重要早呀 祝你们拥有一整天的好心情 ,2865,776,117,12月2日,1727667357,1
4.44E+15,【素昧的VLOG16.迪士尼拍摄的一天~】全世界都在催着我们长大而迪士尼还在守护着那一份童真[围观] 上个月去上海迪士尼乐园的vlog终于剪出来了[照相机][照相机]由于这次去迪士尼乐园是有工作任务的，很多项目都没来及体验，不过很开心看了游园会呀，鸭鸭还笔芯心啦！ 最后再唠嗑一句，迪士尼的烟火真的好美，希望以后有机会和大家一起去看~[心]汉服[超话] 汉服 上海 迪士尼 VLOG 穿着汉服去旅行 国风美少年 VLOG[超话] ,38,20,2,12月1日,1756732291,0
4.45E+15,主编君唠嗑 我眼中的上海迪士尼 ,121,47,27,12月2日,3705642654,0
4.44E+15,上海迪士尼超话 可爱的圣诞摇摆舞 ,18,5,1,12月2日,2435701517,0
4.44E+15,每日壁纸|迪士尼冬季来了哦～还有之前🉐️哈哈哈达菲是迪士尼一哥嘛上海迪士尼手机壁纸壁纸迪士尼壁纸唐老鸭头像情侣头像表情包超话壁纸超话 ,102,34,7,11月28日,6120627793,1
4.45E+15,爱奇艺尖叫之夜正在battle 目前前十排名来了！肖战 第一，之后依次是 蔡徐坤 王俊凯 李现 易烊千玺 刘宇宁 张艺兴 王源 李汶翰 范丞丞。易烊千玺 目前主要就是准备12月份的演唱会，他代言华为的nova效果不错，华为之后可能会打算给他升线，另外他还有一个上海迪士尼的形象大使待官宣。高以翔 本来都准备和女友订婚了，这回他出事对他女友的打击也很大，高以翔的女朋友Bella如今更新了她自己社交账号的签名，内容是：“whatever we are...You and I will always collide. （无论如何，我们终会相遇。）”于正 现在已经拿到《斛珠夫人》的制作权了，是嘉行给的，这也意味着双方是真的要合作了。胡彦斌 其实还挺招女孩子喜欢的，虽然颜值不太行，但是真的很有才华，每次他对哪个女孩子有意思都会用音乐来打动她，这种撩妹方式对胡彦斌来说轻车熟路。张云雷 出事后又被他师傅“藏”起来了，希望他这段时间低调一点。少班主郭麒麟却因为在新剧里的出色表现吸了不少粉，他和圈里很多人关系都不错，尤长靖还专门去给他捧过场。在圈里只要逮住机遇赚钱还是挺容易的，发际线 小吴 火了几个月就净赚不少钱，甚至还有公司想签小吴，但是人家小吴志不在娱乐圈，比较想去卖车。王嘉尔有批通稿确实被外包公司退回了。说起来也是挺奇怪的，王嘉尔的这批通稿竟然和某位明星的发生冲撞了。虽然王嘉尔这边早就和外包公司都商量好了，但奈何对方背后的势力以及咖位都比他强，在这样的情况下，外包公司也只能让王嘉尔先受点委屈了，反正王嘉尔又不是那种爱找麻烦的人。,5,2,0,12月2日,5119843497,0
4.44E+15,𝓕𝓁𝓸𝓌𝓮𝓇 𝒟𝒶𝓎 踏入十二月 𝟐𝟎𝟏𝟗也是你们过得最快的一年吗？预约上海民宿场地：@HERE设计生活民宿By@花艺师Anny -上海迪士尼民宿上海求婚布置 ,31,8,3,12月2日,5904097907,0
4.44E+15,香港迪士尼员工：今年圣诞节的迪士尼游客很少，即便是到了周末，几乎所有项目也不需要排队，最多需要等上五分钟，就可以玩了。似乎看到了，上海迪士尼笑呵呵的模样。香港航空停飞部分航班 ,412,246,43,11月30日,1066084335,1
4.44E+15,D2:2019.11.28     上海迪士尼 上海·上海迪士尼乐园 ,21,14,0,12月1日,2219138110,0
4.44E+15,迪士尼真的泰好玩了！！就算走了2w➕步也还是想夏天再去一次！！飞跃地平线的排队区居然成为了避寒的地方哈哈哈这个季节去大家一定要多穿点保命要紧！！ 上海·上海迪士尼乐园 ,3,2,0,12月2日,2295812887,1
4.44E+15,和闺蜜一起玩迪士尼简直太开心了还给你们带了🎁 可以期待一下下 上海·上海迪士尼度假区 ,151,81,3,12月1日,6107484584,1
4.44E+15,哇！每棵圣诞树都有小心思！！,281,36,103,12月1日,5811341303,1
4.44E+15,关于冬天最美好的想象迪士尼上海迪士尼圣诞节 上海·上海迪士尼乐园 Vrsbluu的微博视频 ,23,9,7,11月30日,3205482085,1
4.44E+15,我老姐给我在迪士尼买滴！(  •̆ ᵕ •̆ )◞♡都太可爱了吧！手感好好！ ,4,2,0,12月1日,2721255385,1
4.44E+15,情侣头像超话上海要0℃了，来迪士尼玩的小可爱可要注意保暖了图1.2是萌娃金雪头像，可做闺蜜头像，也可做单头，图3.6是穿上保暖衣的猫咪情头，图4.5是nick和judy情头，也是迪士尼人物，图7.8是狗狗情头，超级可爱呐，有种宠溺的感觉2019，最后一个月，撸起袖子干！加油！ ,12,19,0,12月1日,5687507050,0
4.44E+15,I❤️SH上海上海迪士尼 漳州·厦门大学漳州校区 ,13,6,0,12月1日,5926098069,1
4.44E+15,没有去迪士尼的2019是不完整的/下雪的迪士尼也太梦幻了FantasyLand姐妹们🐛啊！4⃣️刷DONE迪士尼上海·上海迪士尼乐园 五日天主唱阿言的微博视频 ,20,7,0,11月30日,2568836582,1
4.44E+15,去了上海迪士尼～上海真的好冷好冷好冷好冷好冷啊救命 ,4,2,0,12月1日,5579939023,0
4.44E+15,网友爆料:美国和法国的迪士尼乐园均允许游客携带食物，但是来到中国的上海迪士尼却“标新立异”，从开业的不搜包到2017年开始搜包，翻包检查，而且把这种检查当成了惯例，发现零食要扔掉。游客如果不同意，但是要寄存费要80元，高铁站跟机场都没权利做的事，给你游乐场做了，谁给了迪士尼公司搜包的权利？同样的性质来到中国为什么对中国人民是双重标准？ ,5,3,2,12月1日,6395287010,0
4.44E+15,一个合集上海迪士尼超话 ,21,5,0,11月30日,1921547641,0
4.44E+15,去年暑假东莞之约后的再见时隔一年半，可爱的我又见到了可爱的你，明年上海迪士尼走起@被时光掩埋的傻子 @卢张小平 材料终于写完，睡觉ps:姜虎东烤肉要给一个大写的赞 深圳 ,4,2,0,12月1日,2243800503,1
4.44E+15,上海迪士尼 二刷迪士尼我们一起快乐无边🎄🎄 上海·上海迪士尼乐园 ,15,14,0,11月30日,5222064359,1
4.44E+15,A very special frozen invitation —来自乐园的冰雪邀请函[冰雪奇缘雪宝]上海迪士尼下“雪”啦2019.11.22-2020.1.1❄️来邂逅冰雪，许下心愿❄️🎄点亮圣诞奇缘🎄 上海·上海迪士尼乐园 ,31,5,3,11月29日,1798649605,0
4.44E+15,想去！,46,0,22,11月30日,1641949434,1
4.44E+15,🎄 来林间剧场听新歌啦[冰雪奇缘艾莎][冰雪奇缘安娜][冰雪奇缘雪宝]上海迪士尼超话 点亮圣诞奇缘 冰雪奇缘2 冰雪奇缘超话 dondongWang的微博视频 ,7,1,2,11月30日,1799900642,0
4.44E+15,怀着童心 欣赏众生 得一个吻💋上海迪士尼 …&lt;&lt;&lt;&lt; 上海·上海迪士尼乐园 伦沙的微博视频 ,10,2,0,11月30日,1736050980,0
4.44E+15,@上海迪士尼度假区 上海迪士尼乐园 『疯狂动物城』主题区的施工围板上又有了一些变化，这些“小广告”跟这个主题区会有怎么样的关联呢？source：一位经常蹦迪的迪士尼铁粉年卡宝宝 ,14,3,6,11月30日,2893305223,0
4.44E+15,除了天气不作美其他看图咯 无锡 ,1,0,0,11月30日,3771235765,0
4.44E+15,冬天快乐～  达菲熊超话上海·上海迪士尼乐园 ,69,21,9,11月30日,5636874278,0
4.44E+15,【小八每日爆料汇总】1.王子异跟伊利的合作马上就要官宣了。2.李现接下来有个酒品牌的代言。3.易烊千玺会成为上海迪士尼形象大使。4.蔡依林：《男人装》。5.UNINE、昆凌、成龙、苏菲玛索、莎拉布莱曼等也会出席海南岛电影节开幕式。 ,320,194,204,11月30日,6511184518,0
4.44E+15,2020最想去的地方想去上海的迪士尼想去北京看故宫的雪想去日本看樱花想去云南大理丽江想去重庆成都吃火锅最后一个：想看eason演唱会 无论在哪 我大郑州更好 ,64,17,1,11月30日,6189922166,1
4.44E+15,白鹿超话bl白鹿迪士尼 白鹿✘上海迪士尼‖截修6p你是不是淋到雨啦不然怎么会可爱到发芽🌱 @白鹿my ,49,14,3,11月29日,1810549210,0
4.44E+15,2020最想去的地方想去日本看樱花想去台湾逛夜市想去上海的迪士尼想去云南看苍山洱海想去内蒙古的大草原想去新疆看沙漠看胡杨 ,15,18,0,11月30日,2714838143,1
4.44E+15,上周五在@上海迪士尼度假区 艾莎女王和安娜女王的首场合体演出Into the Unknown ❄️🍂❄️🍂冰雪奇缘2 上海·冰雪奇缘-欢唱盛会 ,36,4,4,11月29日,2652864734,0
4.44E+15,【上海迪士尼旅行攻略】写了三天，几乎把自己前期查到的，和经历的都记录下来啦～❤️️ 如何在没有尊享卡，还只领到一张FP的情况下，几乎玩遍大项目做好计划➕早到➕跑得快  绝对干货 via.YIberDme ,22,0,4,11月30日,5799656771,1
4.44E+15,✨芭萨卡的预定还有最后几分钟就结束啦✨🧸感谢大家对他和我们的支持！为了确保芭萨卡能回到各自的家中过春节，我们会持续努力的！！💪🏽另外！芭萨卡接下来的行程，会是上海迪士尼～！❤️敬请期待❤️ ,40,35,0,11月29日,1879479925,0
4.44E+15,航拍的上海迪士尼烟火大会，真的是世界上最梦幻美好的地方！太美了吧 热点集的微博视频 ,10,1,6,11月30日,6586580911,0
4.44E+15,上海迪士尼全世界都在催着你长大💒只有迪士尼守着你内心的童话🎠 分享来自：菁匠 ,10,1,6,11月30日,5799656771,0
4.44E+15,我自酌酒村江。斗转星移好华章。随缘自在。独立舷窗。妙禅何境。松竹月光。想我年少。也曾痴狂。红尘嚣嚣醉。拂袖飞扬。三山啸。龙吟长。鼓琴缤纷八荒。笑泱漭。荡气回肠。五湖四海。不过池湟。渔樵布衣。不羡金裳。折梅叙手。拈花弹指。筝弦鸣铿锵。天地无我。怎判混茫。北京夜场上海夜场上海苏州夜场 杭州夜场广州夜场深圳夜场重庆夜场成都夜场夜场夜总会上海迪士尼澳门夜总会夜场ktv上海约拍 ,18,9,1,11月30日,6869391195,0
4.44E+15,寻找童话世界里的自己 上海·上海迪士尼乐园 ,6,2,0,11月30日,1876518494,0
4.44E+15,迪士尼影业出品的动画巨制《冰雪奇缘2》全国热映，上海迪士尼度假区幻化成迷人的“冰雪奇缘”仙境……昨日，上海迪士尼乐园迎来上海今冬的第一场“雪”，并为游客开启系列冬季沉浸式体验活动。你那里下雪了吗？ ,9,2,2,11月29日,5639785164,0
4.44E+15,上海迪士尼 总能满足我童心的奇幻地方雪宝真实表现当代大学生特点 上海·上海迪士尼乐园 ,8,0,0,11月29日,3177052230,1
4.44E+15,一定要和最爱最爱的人一起来上海迪士尼哦 ,13,12,0,11月29日,5887775699,1
4.44E+15,许魏洲主演的影视剧《亲爱的麻洋街》将于明年第一季度上线，有人期待吗？综艺《王牌对王牌》第五季MC关晓彤。易烊千玺将成上海迪士尼形象大使。12月1日海南岛电影节开幕式嘉宾：肖战、李易峰、朱一龙、王一博、李现、UNINE等。电影《白银往事》演员暂定刘昊然、冯绍峰、陈道明，导演是陆川。赵丽颖最近在接触一本大杂志的开年刊档期。综艺《青春有你2》PD鹿晗，田馥甄、王琳凯都会去当导师，綦美合是真的去参加了。都市剧《小风暴之时间的玫瑰》暂定12月2日开机，主演胡一天、乔欣、钟祺。,8,1,0,11月29日,2306149033,0
4.44E+15,易烊千玺上海迪士尼形象大使 ,4,0,6,11月29日,6767146612,0
4.44E+15,欢娱影视演员白鹿❄️上海迪士尼乐园      Disney2019圣诞奇缘主题拍摄 ,9,1,2,11月29日,1955049503,0
4.44E+15,景点超话上海迪士尼旅游攻略 有想去上海旅行 的可以了解一下。 ,5,0,8,11月29日,5589947068,0
4.44E+15,呕心整理了超全的上海迪士尼攻略！多达29个项目介绍，8场演出介绍，游玩小技巧等。  旅游 ,2,0,3,11月29日,5646593684,0
4.44E+15,【姨太每日吃瓜】1.张若昀的口碑一直都是很好的，而且他也走的很稳，基本上不会搞啥事情，现在正在热播的庆余年也确实是整改了不少，不然都没法播出，之所以上的悄无声息也是怕有人故意找茬，不过好的作品大家也是能看出来，目前这部剧各方面表现的都不错，制作精良，众多老戏骨压阵，只要没啥大事故，这部剧最后口碑收视应该能双丰收。2.易烊千玺会成为上海迪士尼形象大使。3.张雪迎每次被网友骂都会把气撒在工作人员的身上，她的团队离职率在圈内是数一数二的。4.杨幂最近在拍摄一封杂志时，不愿意按摄影师的要求把头发全扎起来，在拍摄过程中也不听摄影师的安排，她知道自己脸崩得厉害，一直在用各种姿势挡自己脸上的硬伤，最后成片和杂志主题完全不相符，杂志方都快愁死了。5.刘亦菲挺瞧不上杨采钰的，不爱跟杨采钰计较太多，可刘亦菲越是不在意，杨采钰就越是生气，她一度觉得刘亦菲没有把她放在眼里。6.W小生今年也是超级火，俘获了很多女粉丝，这部剧在国外播出的时候收视剧也还蛮不错，人气上来了自然受到很多人的关注，一帮无良媒体全程24小时进行跟踪，而且还偷拍了不少照片。记得有一次小生在外面吃饭，中间想上卫生间，无聊的狗仔开始跟踪，偷偷拍摄小生上厕所，结果被小生助理发现，把狗仔的照相机照片进行销毁，但狗仔执迷不悟一直偷拍，这个事情给小生带来很大影响，总觉得背后有人偷拍，有人建议他去看看心理医生。,184,220,65,11月29日,5751949769,0
4.44E+15,小时候总盼着长大，成长似乎转眼间的事从小到大 ,144,16,3,11月29日,5642476950,0
