comments_count,created_at,isLongText,like_count,mid,raw_text,reposts_count,source,user_id
170,12-03,0,803,4445355955049947,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼乐园启用X光机安检#</span></a> 有游客对于上海迪士尼的安检方式提出意见，随后乐园表示会遵循相关法律和游客身上的行李进行检查！<a data-url=""http://t.cn/Aigd5efV"" href=""https://m.weibo.cn/p/index?containerid=2304444445353320378560&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">上海热门生活播报的微博视频</span></a> ",103,UC浏览器电脑版,5101393511
49,12-03,0,15,4445355389702479,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼乐园启用X光机安检#</span></a>  畅游上海迪士尼，圣诞节前，每天晚上都会上演精彩的冰雪奇缘，太美了～ <a data-url=""http://t.cn/AigdVUzy"" href=""https://m.weibo.cn/p/index?containerid=2304444445355237125466&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">普吉岛王权新罗接送的微博视频</span></a> ",2,iPhone客户端,3798850551
0,12-03,1,2,4445355053976675,"【终于！#上海迪士尼乐园启用x光机安检#  12月还有很多新惊喜[喵喵]】日前，上海迪士尼乐园的人工安检方式引发了游客和公众的不同声音。据媒体报道，上海迪士尼乐园目前已启用X光机进行游客入园前的安检。进入12月，迪士尼小镇已经换上了“圣诞装”，《冰雪奇缘》主题演出、疯狂动物城等也有新动静，你期待吗？（图片来源：上海迪士尼度假区）

#上海迪士尼安检启用X光机# #上海迪士尼来啦# #上海迪士尼攻略#",3,微博 weibo.com,1927786044
8,12-03,0,23,4445354717805667,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼乐园启用X光机安检#</span></a> 进一步优化安检流程，未来将设置更多设备。<br /><br />迪士尼先是允许带食品了，现在也开始使用安检设备，不再翻包了，这个是好事。<br /><br />我多次说过，社会发展需要较真的人去推动，迪士尼的这些改变，还真的是华东政法大学小王同学推动的，给他点个赞！ <a data-url=""http://t.cn/R2WxQOQ"" href=""https://m.weibo.cn/p/index?containerid=23065700428008642010000000000&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">武汉</span></a> ",6,红米Note7 4800万相机,2661992301
3,12-03,0,7,4445354147956083,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼乐园启用X光机安检#</span></a><br />香港迪士尼的智能垃圾桶和游客的超搞笑聊天……简直要被这对话萌哭了好嘛<span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span>    <a data-url=""http://t.cn/AigdtxXh"" href=""https://m.weibo.cn/p/index?containerid=2304444445354037544492&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">搞笑幺妹的微博视频</span></a> ",4,点赞暴富iPhone客户端,3612591544
10,12-02,0,34,4444993747779804,"<a  href=""https://m.weibo.cn/p/index?containerid=1008085a449714514842956b23c4ce3a9de6bb&extparam=%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='http://n.sinaimg.cn/photo/5213b46e/20181127/timeline_card_small_super_default.png'></span><span class=""surl-text"">上海迪士尼超话</span></a> 和CM摸头捧脸，和乐拍通&amp;高飞拍掌击拳。老板和老板娘好甜 人见人爱<span class=""url-icon""><img alt=[哈哈] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_haha-dd1c6d36cf.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[哈哈] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_haha-dd1c6d36cf.png"" style=""width:1em; height:1em;"" /></span> ",5,上海迪士尼超话,2435701517
79,12-02,1,68,4445183267994974,"【#上海迪士尼乐园启用X光机安检# ：目前处于测试阶段[并不简单]】 据媒体报道，针对部分游客反馈现有安检方式存在效率低、程序多、不友好等问题，12月2日，上海迪士尼乐园的两个安检通道开始测试使用X光机辅助人工服务的方式进行游客入园前的安检。度假区发言人称目前处于测试阶段，将不断进行设备调试，为未来设置更多的X光机支持安检做好准备。
据悉，今年初华东政法大学法学专业一名学生到上海迪士尼游玩，因携带的零食遭到园方翻包检查，被要求扔掉或提前吃完。3月5日，小王认为自身权益被侵犯将迪士尼告上法庭。
8月22日迪士尼总部回应称，无法回复关于上海迪士尼的问题，后者称上海迪士尼不接受调解，不会就禁带食物、翻包检查等规定做更改。
9月6日，央视财经报道称，上海迪士尼乐园管理方首度松口，表示将调整外带食物的规定。9月7日，央视财经记者赶到了上海迪士尼乐园，发现目前游客可以携带食品入园，但是翻包的现象依然存在。
9月11日，人民日报报道称，即日起，上海迪士尼度假区开始正式实施其主题乐园的食品携带新规。
11月12日，媒体报道称，上海迪士尼入园安检新规实施两个月，记者入园发现，安检人员依旧会对游客进行“搜包”检查。上海迪士尼乐园此前发布安检新规中表示，未来将采用X光机等设备辅助安检工作，但记者发现相关设备仍未投入使用。",13,微博 weibo.com,6890756658
99,12-03,0,143,4445350658482351,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼乐园启用X光机安检#</span></a>  此前上海迪士尼乐园的人工安检翻包方式引发热议。上海迪士尼乐园目前已启用X光机进行游客入园前的安检。<a data-url=""http://t.cn/AirM2Zj9"" href=""http://miaopai.com/show/3NhXkdpgN3bcpyIQH589jfNLjAp9OtOpC~vH5g__.htm?showurl=http%3A%2F%2Fmiaopai.com%2Fshow%2F3NhXkdpgN3bcpyIQH589jfNLjAp9OtOpC%7EvH5g__.htm&url_open_direct=1&toolbar_hidden=1&url_type=39&object_type=video&pos=1&containerid=2304424437915057737442&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">新京报我们视频的秒拍视频</span></a> ",201,微博 weibo.com,1765216783
2,12-03,0,13,4445350490171298,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼乐园启用X光机安检#</span></a><br /><br />那些游客在迪士尼玩过山车时，不可思议的画面。你最喜欢的迪士尼项目是？<span class=""url-icon""><img alt=[吃瓜] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-c95cd5ba58.png"" style=""width:1em; height:1em;"" /></span> crOfficialdisney ",2,微博 weibo.com,6140533125
13,12-03,0,13,4445350200532346,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼乐园启用X光机安检#</span></a>感受下迪士尼最好玩的创极速光轮，全程酷炫，太爽了！ <span class=""url-icon""><img alt=[笑cry] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" style=""width:1em; height:1em;"" /></span><a data-url=""http://t.cn/RfNsuJH"" href=""https://m.weibo.cn/p/index?containerid=2304447861bf98f77893888b32f7eae6c12244&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">秒拍视频</span></a> ",3,HUAWEI P30,6551254602
21,12-03,0,52,4445350070620401,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&extparam=%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%E5%90%AF%E7%94%A8X%E5%85%89%E6%9C%BA%E5%AE%89%E6%A3%80%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼乐园启用X光机安检#</span></a>之前翻包 被骂 用了X光机 又说有辐射的 这就说明了一个问题 你想做键盘侠的时候什么都阻止不了你这颗恶臭的心<span class=""url-icon""><img alt=[微笑] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-039d0a6a8a.png"" style=""width:1em; height:1em;"" /></span> ",1,iPhone客户端,1680155125
4,12-03,0,31,4445330043042081,"你就像早晨的太阳一样有朝气蓬勃<span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E7%AF%AE%E7%90%83%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#篮球#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%90%9E%E7%AC%91%E8%A7%86%E9%A2%91%E5%9D%8A%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#搞笑视频坊#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%85%BE%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#腾讯#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%80%B3%E6%9C%BA%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#耳机#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%89%E6%98%9F%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#三星#</span></a> ",0,朵儿的iPhone客户端,7303134863
15,12-03,0,17,4445308706439228,"时隔2年，在刷上海迪士尼…圆满了～<br />就是这一次为了今天要上班赶着回家没有看完烟花有点儿遗憾。<br />貌似在巴黎迪士尼的遗憾也是没能看到烟花<span class=""url-icon""><img alt=[失望] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_shiwang-7925938d93.png"" style=""width:1em; height:1em;"" /></span> <a data-url=""http://t.cn/AigLHmUK"" href=""https://m.weibo.cn/p/index?containerid=2306570042B2094757D068A3FD409A&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">上海·上海迪士尼乐园</span></a> ",0,iPhone客户端,2535132295
113,12-02,0,210,4445106784519766,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%BF%AA%E5%A3%AB%E5%B0%BC%E5%85%AC%E4%B8%BB%E5%AF%B9%E6%88%92%23&extparam=%23%E8%BF%AA%E5%A3%AB%E5%B0%BC%E5%85%AC%E4%B8%BB%E5%AF%B9%E6%88%92%23&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#迪士尼公主对戒#</span></a>  航拍上海迪士尼乐园烟火大会，简直比梦更梦幻！是不是超想和爱的人一起去看了？  <a data-url=""http://t.cn/Aigu07Xn"" href=""https://m.weibo.cn/p/index?containerid=2304444445106229685178&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">上海热点头条资讯的微博视频</span></a> ",142,微博视频,1765216783
31,12-01,0,55,4444637119355057,"嗯哼哼，先放一边，下班再吃～！ [带着微博去旅行] <a  href=""https://m.weibo.cn/p/index?containerid=100808e20a4f6edfbdf1bd21d791c75eb13e4a&extparam=%E8%BE%BE%E8%8F%B2%E7%86%8A&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='http://n.sinaimg.cn/photo/5213b46e/20181127/timeline_card_small_super_default.png'></span><span class=""surl-text"">达菲熊超话</span></a><a  href=""https://m.weibo.cn/p/index?containerid=2306570042B2094757D068A3FD409A&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">上海·上海迪士尼乐园</span></a> <a data-url=""http://t.cn/AigjJjPz"" href=""https://m.weibo.cn/p/index?containerid=2304444444637079751589&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">达菲熊Duffy的微博视频</span></a> ",8,达菲熊超话,5636874278
111,12-02,0,329,4445126350357966,【每日吃瓜🍉】<br /><br />王子异跟伊利的合作马上就要官宣了。<br /><br />李现接下来有个酒品牌的代言。<br /><br />易烊千玺会成为上海迪士尼形象大使。<br /><br />蔡依林：《男人装》。 ,101,微博 weibo.com,6511173216
0,12-02,0,4,4445187038294640,大家想看的上海迪士尼攻.略.做出来啦～去过七次后的吐血总结<br /><br />从门票到酒店，再到游玩、餐饮，片尾，应该是一个全方位的入园指南了，希望对大家有帮助。<br />P1 门票酒店攻略<br />P2-P3 FP，入园前贴士<br />P4-P7 游乐项目及表演全测评<br />P8 餐饮建议<br />P9 购物小贴士<br />作者：大甜果pinkokoo ,3,微博 weibo.com,5042538246
0,12-02,0,7,4445181019042172,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#迪士尼乐园#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC%E4%B9%90%E5%9B%AD%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class=""surl-text"">#上海迪士尼乐园#</span></a><a  href=""https://m.weibo.cn/p/index?containerid=1008085a449714514842956b23c4ce3a9de6bb&extparam=%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='http://n.sinaimg.cn/photo/5213b46e/20181127/timeline_card_small_super_default.png'></span><span class=""surl-text"">上海迪士尼超话</span></a> <a href='/n/上海迪士尼度假区'>@上海迪士尼度假区</a><br /><br />翱翔·飞跃地平线 ◆ 上海迪士尼排队王者 <a data-url=""http://t.cn/AigLHmUK"" href=""https://m.weibo.cn/p/index?containerid=2306570042B2094757D068A3FD409A&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">上海·上海迪士尼乐园</span></a> <a data-url=""http://t.cn/Aig15uON"" href=""https://m.weibo.cn/p/index?containerid=2304444445180263372396&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">alexalleys的微博视频</span></a> ",3,iPhone客户端,5875907531
20,12-02,0,7,4445176581490777,"好了好了，官宣了<span class=""url-icon""><img alt=[米奇比心] src=""//h5.sinaimg.cn/m/emoticon/icon/movies/mickey_01-f93c4eac57.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[污] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_wu-12f8564d2b.png"" style=""width:1em; height:1em;"" /></span><br />满足了，一颗少女心的我<span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span> <a data-url=""http://t.cn/AigLHmUK"" href=""https://m.weibo.cn/p/index?containerid=2306570042B2094757D068A3FD409A&luicode=10000011&lfid=100103type%3D1%26q%3D%E4%B8%8A%E6%B5%B7%E8%BF%AA%E5%A3%AB%E5%B0%BC"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">上海·上海迪士尼乐园</span></a> ",0,iPhone X(银色),2482509401
1,12-02,1,4,4445175859988978,"特别开心滴完成了我的第一个Vlog呀～[太开心][太开心]
我（化身小兔子）和深圳的@雷雷--玛雅历法解读师 （化身小狐狸）、济南的@热情的哈哈凤 （化身小米奇）前段时间一起去上海迪士尼玩耍，特别满足且尽兴！[憧憬][憧憬]

凤凤全程攻略，雷雷安排住宿行程，我嘛～负责背包和摄影[笑cry]（不用动脑的日子真是轻松啊～）

这次@上海迪士尼度假区 给我的触动有仨——
1.每一个主题园区适配主题音乐，每一处细节（路灯、音响、栏杆等）都与主题贴合的完美，走在乐园里就是满满的主题沉浸感，身临其境深陷童话之中，完全忘记了自己的世俗身份，回到开心的孩童时期[哈哈][哈哈]

2.许多项目（不太确定是不是全部因为没有都玩）在排队区就开始营造游戏氛围，灯光和布景都让人感觉好像站在了游戏空间里一样，有些还设置了手机线上互动游戏，闯关需要在现场找到答案。30min以内的排队根本感觉不到是在排队！[憧憬][憧憬]

3.晚上9点我们从购物小镇出来，感觉一整天很疲惫了，工作人员却还在和我们微笑挥手告别，一下子就被满满的温暖击中！还有晚上焰火表演结束后人还没有走完，就有清洁人员开始清理地上的垃圾！整个园区真的一尘不染，包括卫生间内！为迪士尼的工作人员们点赞！[鼓掌][鼓掌]

感谢这个童话般的乐园为许许多多人们带来的爱和美好[心][心]把笑容送给每一位所遇之人，把快乐带给每一个独特的灵魂，置身其中的人们一定都会很开心吧！

感谢凤凤带来的大欢乐，感谢雷雷带来的小可爱！最后的最后，如果你要去迪士尼，就约上内心拥有爱和童真的伙伴们一起去吧！ http://t.cn/Aig1LFQz",2,iPhone客户端,2475988330
